
<!DOCTYPE html PUBLIC "-//W3C//DTD HTML 4.01 Transitional//EN" "http://www.w3.org/TR/html4/loose.dtd">









<html>
<head>
<meta http-equiv="Content-Type" content="text/html; charset=ISO-8859-1">
<title>Insert title here</title>
</head>
<body>
"obstime","tempr","rh","ws","wd","ap"
2012-08-03 08:00:00,-11.64,79.04,29.33,233.06,943.46
2012-08-03 09:00:00,-10.8,63.34,29.77,232.77,943.43
2012-08-03 10:00:00,-10.46,55.6,31.09,231.95,943.02
2012-08-03 11:00:00,-10.51,56.58,30.04,228.56,943.08
2012-08-03 12:00:00,-10.68,58.68,28.17,226.39,944.15
2012-08-03 13:00:00,-12.02,84.67,22.64,231.72,945.37
2012-08-03 14:00:00,-12.28,87.71,21.26,235.64,946.48
2012-08-03 15:00:00,-12.93,87.99,23.13,240.34,947.27
2012-08-03 16:00:00,-13.64,88.64,22.1,243.4,948.99
2012-08-03 17:00:00,-13.97,88.26,20.75,243.1,950.86
2012-08-03 18:00:00,-14.27,88.33,23.2,242.31,950.97
2012-08-03 19:00:00,-14.37,87.66,22.01,245.4,952.32
2012-08-03 20:00:00,-14.5,87.28,21.51,245.19,952.99
2012-08-03 21:00:00,-14.82,86.46,19.86,243.93,953.77
2012-08-03 22:00:00,-14.72,87.08,19.99,244.48,954.74
2012-08-03 23:00:00,-14.77,87.56,20.81,245.06,955
2012-08-04 00:00:00,-14.82,87.71,22.07,245.15,955.07
2012-08-04 01:00:00,-14.93,87.94,20.89,245.76,955.98
2012-08-04 02:00:00,-15.35,87.5,17.72,250.59,957.05
2012-08-04 03:00:00,-15.23,87.37,15.91,250.24,958
2012-08-04 04:00:00,-15,86.92,16.39,246.6,958
2012-08-04 05:00:00,-15.06,86.57,16.28,246.62,958.68
2012-08-04 06:00:00,-15.26,86.6,18.19,244.84,959
2012-08-04 07:00:00,-15.33,85.22,18.26,244.56,959
2012-08-04 08:00:00,-15.21,84.41,16.6,246.34,959.71
2012-08-04 09:00:00,-14.96,81.95,15.29,247.27,960
2012-08-04 10:00:00,-14.76,82.14,14.74,249.26,960.47
2012-08-04 11:00:00,-14.9,82.22,12.43,253.75,961
2012-08-04 12:00:00,-14.86,84.29,13.48,248.6,961
2012-08-04 13:00:00,-14.75,85.35,13.39,252.4,961
2012-08-04 14:00:00,-14.51,83.66,12.81,255.56,961.35
2012-08-04 15:00:00,-14.3,84.7,11.81,252.27,961.81
2012-08-04 16:00:00,-14.11,85.05,10.54,255.71,962
2012-08-04 17:00:00,-14.02,84.47,8.3,263.06,962
2012-08-04 18:00:00,-13.77,84.08,11.47,255.68,962.07
2012-08-04 19:00:00,-13.79,83.05,8.15,249.46,962.61
2012-08-04 20:00:00,-13.27,80.49,10.13,250.29,962.98
2012-08-04 21:00:00,-13.19,81.83,11.3,244.02,962.88
2012-08-04 22:00:00,-13.3,77.18,6.37,256.95,963
2012-08-04 23:00:00,-12.35,68.43,9.42,257.91,962.26
2012-08-05 00:00:00,-10.69,54.08,12.22,243.14,962
2012-08-05 01:00:00,-10.56,50.96,8.93,246.16,962
2012-08-05 02:00:00,-10.73,49.74,6.54,253.04,962
2012-08-05 03:00:00,-11.46,49.34,8.69,216.82,962
2012-08-05 04:00:00,-12.18,51.17,9.78,203.6,962
2012-08-05 05:00:00,-13.46,60.38,10.41,187.2,962
2012-08-05 06:00:00,-14.23,57.47,11.13,178.34,962.75
2012-08-05 07:00:00,-15.18,55.22,7.8,196.57,963.24
2012-08-05 08:00:00,-17.43,65.64,2.12,160.14,964.36
2012-08-05 09:00:00,-16,57.35,2.68,157.19,965
2012-08-05 10:00:00,-15.49,53.88,3.07,176.21,965
2012-08-05 11:00:00,-16.21,53.87,4.27,152.89,965.6
2012-08-05 12:00:00,-16.44,52.12,3.41,125.57,966.25
2012-08-05 13:00:00,-17.97,57.43,0.9,232.86,967.09
2012-08-05 14:00:00,-18.55,59.29,1.26,235.7,968.41
2012-08-05 15:00:00,-17.85,57.05,1.47,168.17,969.59
2012-08-05 16:00:00,-16.52,55.45,6.32,196.68,970.53
2012-08-05 17:00:00,-15.07,37.48,8.31,209.75,971.85
2012-08-05 18:00:00,-15.81,37.33,10.29,210.03,972.98
2012-08-05 19:00:00,-16.35,42.66,9.37,204.82,974.36
2012-08-05 20:00:00,-16.97,53.1,7.59,188.24,975.42
2012-08-05 21:00:00,-18.68,55.06,5.33,154.99,976.69
2012-08-05 22:00:00,-18.41,57.79,6.32,178.05,978
2012-08-05 23:00:00,-17.9,55.78,12.4,188.61,978.51
2012-08-06 00:00:00,-17.86,54.41,11.74,192.34,979
2012-08-06 01:00:00,-18.61,56.09,11.07,183.42,979.92
2012-08-06 02:00:00,-19.35,54.76,10.61,178.14,980.55
2012-08-06 03:00:00,-19.46,54.38,9.23,174.55,981
2012-08-06 04:00:00,-19.86,55.59,8.27,172.05,981
2012-08-06 05:00:00,-20.93,54.79,7.75,162.56,981.26
2012-08-06 06:00:00,-20.56,53.92,2.36,133.67,982
2012-08-06 07:00:00,-21.73,60.26,0.97,72.78,982
2012-08-06 08:00:00,-23.42,62.25,1.19,167.51,982.44
2012-08-06 09:00:00,-22.61,59.25,4.38,133.7,982.06
2012-08-06 10:00:00,-22.25,54.11,7.29,159.21,982.79
2012-08-06 11:00:00,-22.24,53.24,9.17,162.75,982.08
2012-08-06 12:00:00,-21.97,52.93,9.5,164.7,982
2012-08-06 13:00:00,-21.51,54.86,7.82,165.77,982
2012-08-06 14:00:00,-20.77,57.26,7.52,174.81,981.63
2012-08-06 15:00:00,-19.82,58.51,8.37,182.77,981
2012-08-06 16:00:00,-19.06,57.7,8.64,185.8,980.22
2012-08-06 17:00:00,-18.2,56.09,7.12,195.32,979.97
2012-08-06 18:00:00,-17.83,48.05,3.61,211.04,979.15
2012-08-06 19:00:00,-18.48,47.32,4.58,219.86,978.79
2012-08-06 20:00:00,-17.47,40.62,5.91,241.46,978
2012-08-06 21:00:00,-16.44,38.7,9.06,249.34,977.7
2012-08-06 22:00:00,-16.37,42.86,10.41,248.86,976.89
2012-08-06 23:00:00,-15.71,43.68,10.35,246.89,975.87
2012-08-07 00:00:00,-14.62,40.5,10.96,252.44,974.95
2012-08-07 01:00:00,-14.35,42.38,13.77,249.71,974.02
2012-08-07 02:00:00,-14.88,49.01,14.27,251.44,973.57
2012-08-07 03:00:00,-15.19,51.58,17.7,247.31,972.47
2012-08-07 04:00:00,-14.89,54.72,17.39,245.28,971.99
2012-08-07 05:00:00,-14.68,68.65,14.26,248.9,971.51
2012-08-07 06:00:00,-14.68,69.06,16.81,250.33,971
2012-08-07 07:00:00,-15.23,83.15,17.3,245.56,970.74
2012-08-07 08:00:00,-14.77,85.18,17.43,242.72,970
2012-08-07 09:00:00,-14.43,85.46,18.79,242.57,970
2012-08-07 10:00:00,-13.82,85.27,17.68,244.15,969.17
2012-08-07 11:00:00,-13.28,87.04,15.65,245.13,969
2012-08-07 12:00:00,-13.65,86.82,17.14,246.38,968.88
2012-08-07 13:00:00,-13.91,86.57,19.31,238.8,968.06
2012-08-07 14:00:00,-14.15,88.12,20.67,238.76,968
2012-08-07 15:00:00,-14.21,88.22,21.47,238.38,968
2012-08-07 16:00:00,-14.03,88.29,20.81,239.17,968
2012-08-07 17:00:00,-13.74,88.75,20.12,239.01,968
2012-08-07 18:00:00,-13.58,88.08,21.41,237.73,968
2012-08-07 19:00:00,-13.48,87.46,20.66,237.41,968
2012-08-07 20:00:00,-13.54,88.43,18.45,241.55,968.15
2012-08-07 21:00:00,-13.58,88.47,18.86,243.31,968.03
2012-08-07 22:00:00,-13.72,88.12,19.32,243.99,968.23
2012-08-07 23:00:00,-13.7,87.94,19.07,244.08,968
2012-08-08 00:00:00,-13.56,87.88,18.78,243.6,968
2012-08-08 01:00:00,-13.47,87.99,18.13,242.81,968
2012-08-08 02:00:00,-13.28,87.81,17.4,242.92,967.1
2012-08-08 03:00:00,-13.17,87.18,17.14,242.65,967
2012-08-08 04:00:00,-13.11,86.16,17.17,244.79,966.15
2012-08-08 05:00:00,-13.01,84.46,18.22,245.04,965.99
2012-08-08 06:00:00,-12.96,82.86,18.06,243.8,965.35
2012-08-08 07:00:00,-12.93,84.15,17.94,239.61,965
2012-08-08 08:00:00,-12.85,83.09,17.05,244.62,965
2012-08-08 09:00:00,-12.69,80.75,18.18,245.59,964.6
2012-08-08 10:00:00,-12.57,81.87,17.94,245.15,964.05
2012-08-08 11:00:00,-12.51,80.28,16.86,245.09,964
2012-08-08 12:00:00,-12.43,80.06,16.89,246.21,963.17
2012-08-08 13:00:00,-12.35,79.21,16.39,248.67,963
2012-08-08 14:00:00,-12.24,79.16,18.03,245.62,962.17
2012-08-08 15:00:00,-12.18,76.85,18.48,245.82,962
2012-08-08 16:00:00,-12.13,73.72,17.83,245.79,962
2012-08-08 17:00:00,-12.06,69.34,16.12,247.73,962
2012-08-08 18:00:00,-12.14,66.55,16.06,249.23,962
2012-08-08 19:00:00,-12.37,67.93,16.02,247.62,962.09
2012-08-08 20:00:00,-12.56,71.86,16.13,243.2,962
2012-08-08 21:00:00,-12.55,72.64,16.18,242.24,962
2012-08-08 22:00:00,-12.27,68.47,15.62,245.36,962
2012-08-08 23:00:00,-11.84,63.02,14.77,248.11,962
2012-08-09 00:00:00,-11.34,53.66,12.44,254.75,962
2012-08-09 01:00:00,-11.46,51.78,10.97,257.64,962.3
2012-08-09 02:00:00,-11.68,50.55,10.89,258.08,963
2012-08-09 03:00:00,-12.1,53.03,11.15,248.94,963
2012-08-09 04:00:00,-12.09,50.59,9.52,254.01,963
2012-08-09 05:00:00,-12.34,51.38,10.98,253.29,963
2012-08-09 06:00:00,-12.98,53.43,9.76,253.11,963.92
2012-08-09 07:00:00,-13.41,54.29,8.24,253.21,964.12
2012-08-09 08:00:00,-13.45,53.55,10.82,247,964.48
2012-08-09 09:00:00,-13.56,55.31,12.03,247.68,964.93
2012-08-09 10:00:00,-13.74,54.89,12.57,253.72,965.86
2012-08-09 11:00:00,-14.01,52.71,11.31,256.18,966.99
2012-08-09 12:00:00,-14.07,48.53,10.56,261.59,967.15
2012-08-09 13:00:00,-14.37,49.88,10.38,254.8,968
2012-08-09 14:00:00,-14.67,49.66,10.83,257.59,968.68
2012-08-09 15:00:00,-15.09,47.44,11.01,258.33,969
2012-08-09 16:00:00,-15.27,49.42,10.43,257.01,969.25
2012-08-09 17:00:00,-15.59,49.76,10.39,256.91,970
2012-08-09 18:00:00,-15.76,49.88,9.67,261.69,970.56
2012-08-09 19:00:00,-16.27,51.13,11.45,255.52,971
2012-08-09 20:00:00,-16.43,49.41,11.01,252.49,971.98
2012-08-09 21:00:00,-16.43,48.13,12.05,251.8,972
2012-08-09 22:00:00,-16.7,53.65,12.28,255.2,972.36
2012-08-09 23:00:00,-16.95,60.37,11.76,252.7,973
2012-08-10 00:00:00,-17.17,65.6,11.6,251.25,973
2012-08-10 01:00:00,-17.39,67.23,11.54,252.92,973
2012-08-10 02:00:00,-17.44,68.32,11.78,254.37,973
2012-08-10 03:00:00,-17.62,65.93,11.97,249.85,972.54
2012-08-10 04:00:00,-17.59,59.44,12.94,249.45,972.1
2012-08-10 05:00:00,-17.23,53.11,13.14,245.88,972
2012-08-10 06:00:00,-16.93,48.79,12.82,245.68,971.97
2012-08-10 07:00:00,-17.02,50.91,11.15,245.77,971
2012-08-10 08:00:00,-17,49.07,9.86,245.48,970.97
2012-08-10 09:00:00,-16.79,46.95,9.28,244.83,970.14
2012-08-10 10:00:00,-16.52,41.68,9.85,244.47,969.92
2012-08-10 11:00:00,-16.9,42.13,7.1,249.75,969
2012-08-10 12:00:00,-17.51,43.33,6.74,250.31,968.81
2012-08-10 13:00:00,-17.7,41.19,5.3,251.42,968
2012-08-10 14:00:00,-18.35,41.67,3.47,264.34,967.91
2012-08-10 15:00:00,-18.21,39.14,5.26,253.68,967.04
2012-08-10 16:00:00,-17.57,36.28,7.7,230.86,966.58
2012-08-10 17:00:00,-18.38,43.28,2.85,153.43,965.88
2012-08-10 18:00:00,-20.14,50.56,1.31,225.07,965.63
2012-08-10 19:00:00,-20.47,55.78,1.19,187.51,965
2012-08-10 20:00:00,-19.38,47.41,1.4,216.96,964.02
2012-08-10 21:00:00,-19.98,45.74,2.98,190.36,963.06
2012-08-10 22:00:00,-21.72,50.16,4.89,220.03,962.62
2012-08-10 23:00:00,-19.23,46.06,6.3,198.35,962
2012-08-11 00:00:00,-20.47,47.42,2.65,166.41,961.72
2012-08-11 01:00:00,-19.43,44.56,5.04,188.01,961
2012-08-11 02:00:00,-19.75,49.7,8.14,178.93,960.34
2012-08-11 03:00:00,-20.38,48.79,8.57,170.43,959.44
2012-08-11 04:00:00,-21.18,45.2,4.13,182.25,959.02
2012-08-11 05:00:00,-20.33,50.48,10.5,183.16,958.32
2012-08-11 06:00:00,-20.27,49.75,10.71,175.2,958
2012-08-11 07:00:00,-20.4,48.74,8.87,171.24,958
2012-08-11 08:00:00,-20.92,49.01,8.65,164.89,957.23
2012-08-11 09:00:00,-20.92,45.75,7.49,175.93,957.41
2012-08-11 10:00:00,-19.79,41.75,7.93,169.87,957
2012-08-11 11:00:00,-19.21,43.95,9,177.15,957
2012-08-11 12:00:00,-18.87,44.93,8.94,172.68,957
2012-08-11 13:00:00,-19.52,45.12,7.73,171.76,957
2012-08-11 14:00:00,-20.68,42.4,4.3,223,957.61
2012-08-11 15:00:00,-21.69,45.45,3.95,204.56,958
2012-08-11 16:00:00,-19.52,46.54,9.38,178.75,958
2012-08-11 17:00:00,-19.08,47.91,10.55,182.99,958
2012-08-11 18:00:00,-18.63,48.13,12.06,184.41,958.08
2012-08-11 19:00:00,-18.46,49.16,12.87,184.36,958.84
2012-08-11 20:00:00,-17.43,47.86,13.02,193.71,959.1
2012-08-11 21:00:00,-14.54,37.53,9.85,216.78,959.48
2012-08-11 22:00:00,-14.38,40.84,13.02,218.47,959.94
2012-08-11 23:00:00,-12.93,42.53,14.18,236.43,960
2012-08-12 00:00:00,-12.63,45.78,15.27,245.21,960.23
2012-08-12 01:00:00,-16.11,57.23,6.23,288.85,961.74
2012-08-12 02:00:00,-16.4,60.88,5.96,271.65,962
2012-08-12 03:00:00,-13.44,54.54,13.74,246.62,962
2012-08-12 04:00:00,-13.28,51.77,12.77,246.55,962.58
2012-08-12 05:00:00,-13.25,45.76,10.94,247.2,963
2012-08-12 06:00:00,-13.34,42.28,11.31,244.76,963.02
2012-08-12 07:00:00,-13.34,40.15,14.56,241.07,963
2012-08-12 08:00:00,-13.46,40.39,17.36,237.93,963
2012-08-12 09:00:00,-13.69,41.64,17.66,235.67,963
2012-08-12 10:00:00,-13.38,40.92,17.8,236.42,963
2012-08-12 11:00:00,-13.36,38.82,16.15,232.94,962.68
2012-08-12 12:00:00,-14.39,45.69,13.96,209.1,962.36
2012-08-12 13:00:00,-14.47,42.86,14.28,207.77,961.99
2012-08-12 14:00:00,-14.35,40.99,14.21,211.13,961.15
2012-08-12 15:00:00,-14.3,42.69,13.31,212.33,961
2012-08-12 16:00:00,-13.4,46.03,12.61,220.7,960.42
2012-08-12 17:00:00,-12.63,43.95,12.21,225.43,959.44
2012-08-12 18:00:00,-11.98,42.55,12.16,234.65,958.99
2012-08-12 19:00:00,-11.62,38.93,13.14,238.55,958.13
2012-08-12 20:00:00,-11.57,39.49,12.62,239.23,958
2012-08-12 21:00:00,-11.63,41.28,11.85,240.13,957.35
2012-08-12 22:00:00,-11.64,41.34,10.15,243.62,957
2012-08-12 23:00:00,-11.47,39.22,9.1,244.35,956.11
2012-08-13 00:00:00,-11.75,41.47,8.02,223.33,955.77
2012-08-13 01:00:00,-12.34,51.38,9.05,195.84,955
2012-08-13 02:00:00,-12.77,55.44,10.05,190.83,954.15
2012-08-13 03:00:00,-12.98,54.81,12.06,190.76,953.1
2012-08-13 04:00:00,-13.24,51.67,14.24,193.21,952.37
2012-08-13 05:00:00,-13.71,51.95,14.84,190.68,951.84
2012-08-13 06:00:00,-13.65,50.71,14.87,186.57,951
2012-08-13 07:00:00,-14.35,48.67,14.35,177.19,951
2012-08-13 08:00:00,-15.44,47.96,13.45,171.88,951
2012-08-13 09:00:00,-15.3,46.47,7.95,141.02,951.51
2012-08-13 10:00:00,-15.71,52.68,4.22,100.53,952.18
2012-08-13 11:00:00,-15.66,52.59,2.66,94.37,953.03
2012-08-13 12:00:00,-17.69,53.97,1.53,197.61,953.97
2012-08-13 13:00:00,-18.05,42.92,7.01,245.61,954
2012-08-13 14:00:00,-17.83,38.56,13.52,230.11,954
2012-08-13 15:00:00,-18.08,40.12,14.26,218.7,954.49
2012-08-13 16:00:00,-18.33,46.58,14.35,202.17,955
2012-08-13 17:00:00,-18.25,48.82,15.91,199.17,955
2012-08-13 18:00:00,-18.28,50.33,16.96,197.63,955
2012-08-13 19:00:00,-18.78,52,16.6,193.16,955
2012-08-13 20:00:00,-18.95,49.97,16.66,192.96,955
2012-08-13 21:00:00,-18.37,48.51,15.21,194.03,955.22
2012-08-13 22:00:00,-18.36,49.83,14.41,193.18,955.48
2012-08-13 23:00:00,-18.72,50.01,14.13,193.41,955.84
2012-08-14 00:00:00,-19.25,50.24,13.55,192.83,955.07
2012-08-14 01:00:00,-19.28,49.47,12.81,193.44,955
2012-08-14 02:00:00,-19.81,48.49,12.7,192.12,955
2012-08-14 03:00:00,-20.19,49.03,11.74,191.42,955
2012-08-14 04:00:00,-20.68,49.85,11.21,187.54,954.77
2012-08-14 05:00:00,-21.1,50.39,11.15,188.52,954
2012-08-14 06:00:00,-21.41,50.09,10.89,185.6,953.1
2012-08-14 07:00:00,-22.19,49.04,11,182.89,953
2012-08-14 08:00:00,-22.32,49.43,10.89,185.75,953
2012-08-14 09:00:00,-21.71,47.66,10.64,187.62,953
2012-08-14 10:00:00,-21.23,46.51,9.81,189.2,953
2012-08-14 11:00:00,-21.27,44.69,9.97,193.48,953
2012-08-14 12:00:00,-21.98,46.49,10.39,187.5,953
2012-08-14 13:00:00,-22.9,47.16,10.66,184.84,953
2012-08-14 14:00:00,-23.31,46.34,10.16,189.62,953.1
2012-08-14 15:00:00,-22.53,38.79,9.52,200.67,953.88
2012-08-14 16:00:00,-22.56,30.97,10.46,207.89,954
2012-08-14 17:00:00,-23.13,34.39,12.08,205.22,954.17
2012-08-14 18:00:00,-22.86,37.23,11.65,204.75,955
2012-08-14 19:00:00,-22.66,43.34,12.18,198.34,955.52
2012-08-14 20:00:00,-22.28,41.7,11.7,200.08,956.19
2012-08-14 21:00:00,-21.99,38.96,10.4,203.89,957
2012-08-14 22:00:00,-21.65,40.4,10.2,203.06,957.65
2012-08-14 23:00:00,-22.08,39.79,9.88,213.83,958
2012-08-15 00:00:00,-21.78,37.39,10.63,207.92,959.05
2012-08-15 01:00:00,-21.65,42.18,11.6,202,960
2012-08-15 02:00:00,-22.43,41.51,12.76,203.09,960.48
2012-08-15 03:00:00,-22.74,44.91,13.54,198.97,961.5
2012-08-15 04:00:00,-23.12,41.66,13.53,202.88,962.19
2012-08-15 05:00:00,-22.88,41.66,14.4,201.09,963
2012-08-15 06:00:00,-22.37,40.39,14.72,201.68,963.77
2012-08-15 07:00:00,-22.62,37.36,14.2,205.1,964.17
2012-08-15 08:00:00,-22.55,34.53,14.98,207.35,965
2012-08-15 09:00:00,-22.18,34.51,14.82,211.95,965.12
2012-08-15 10:00:00,-21.99,32.79,15.42,210.56,965.86
2012-08-15 11:00:00,-21.96,32.36,15.26,217.28,966.49
2012-08-15 12:00:00,-21.96,32.42,17.38,219.9,967
2012-08-15 13:00:00,-21.82,32.1,18.56,217.46,966.92
2012-08-15 14:00:00,-21.93,32.19,19.12,218.36,966.07
2012-08-15 15:00:00,-21.85,31.52,19.08,224.39,966.64
2012-08-15 16:00:00,-21.63,29.47,21.15,229.09,966
2012-08-15 17:00:00,-21.6,28.81,20.04,233.01,966.47
2012-08-15 18:00:00,-21.53,28.53,14.98,246.42,967
2012-08-15 19:00:00,-21.13,29.19,16.76,246.64,966.52
2012-08-15 20:00:00,-20.33,29.08,19.18,238.44,965.43
2012-08-15 21:00:00,-19.78,28.88,19.79,238.89,964.34
2012-08-15 22:00:00,-18.83,26.38,19.49,241.38,963.4
2012-08-15 23:00:00,-17.94,24.69,21.46,237.52,962.07
2012-08-16 00:00:00,-17.58,25.84,21.37,235.03,960.84
2012-08-16 01:00:00,-17.3,27.32,21.77,236.65,959.9
2012-08-16 02:00:00,-17.36,33.09,25.2,236.05,958.69
2012-08-16 03:00:00,-16.71,32.82,27.46,233.52,957.41
2012-08-16 04:00:00,-16.01,35.3,27.38,235.58,956.32
2012-08-16 05:00:00,-15.33,33.17,28.4,233.24,955.42
2012-08-16 06:00:00,-14.75,32.34,26.49,234.12,954.81
2012-08-16 07:00:00,-14.08,30.55,27.42,237.79,953.41
2012-08-16 08:00:00,-13.44,31.01,28.38,235.55,952.06
2012-08-16 09:00:00,-12.78,33.85,28.04,234.78,951.19
2012-08-16 10:00:00,-11.94,36.02,28.57,236.55,950.32
2012-08-16 11:00:00,-11.61,38.04,28.62,235.67,949.2
2012-08-16 12:00:00,-11.54,39.34,29.66,231.11,947.81
2012-08-16 13:00:00,-11.06,38.69,31.36,231.86,945.72
2012-08-16 14:00:00,-11.52,47.21,29.82,230.18,945.71
2012-08-16 15:00:00,-11.48,43.71,31.23,231.16,945.03
2012-08-16 16:00:00,-11.48,50.12,29.17,229.71,945.35
2012-08-16 17:00:00,-11.57,50.37,27.38,229.76,945.7
2012-08-16 18:00:00,-11.48,49.54,28.92,236.14,944.49
2012-08-16 19:00:00,-11.26,49.64,29.07,237.97,944
2012-08-16 20:00:00,-10.98,50.89,29.23,237.97,943.99
2012-08-16 21:00:00,-10.81,51.83,28.83,237.93,943.99
2012-08-16 22:00:00,-10.72,53.43,28.87,236.13,944
2012-08-16 23:00:00,-10.65,55,26.85,234.94,944
2012-08-17 00:00:00,-10.46,55.87,26.48,234.84,944.38
2012-08-17 01:00:00,-10.49,60.72,25.9,234.29,944.93
2012-08-17 02:00:00,-10.38,63.32,26.6,237.4,945
2012-08-17 03:00:00,-10.25,66.07,27.2,237.93,945
2012-08-17 04:00:00,-10.09,66.24,26,237.67,945.59
2012-08-17 05:00:00,-10,63.79,24.4,237.97,946.2
2012-08-17 06:00:00,-9.97,61.81,23.19,240.06,947.02
2012-08-17 07:00:00,-9.91,59.11,23.16,243.7,947.81
2012-08-17 08:00:00,-10,57.63,22.39,239.43,948
2012-08-17 09:00:00,-10.18,58.49,21.87,239.41,948.86
2012-08-17 10:00:00,-10.09,64.55,21.92,239.69,949
2012-08-17 11:00:00,-10,67.65,22.02,242.99,949.01
2012-08-17 12:00:00,-10.01,61.97,21.4,240.07,949.76
2012-08-17 13:00:00,-10.16,57.17,23.7,237.82,950
2012-08-17 14:00:00,-10.29,58.31,21.92,236.78,950.87
2012-08-17 15:00:00,-10.1,58.38,20.08,241.12,951.21
2012-08-17 16:00:00,-9.97,60.18,20.95,239.52,951.02
2012-08-17 17:00:00,-9.48,52.04,20.08,239.5,951.66
2012-08-17 18:00:00,-9.02,45.32,22.18,236.96,951.31
2012-08-17 19:00:00,-8.84,43.12,21.34,236.03,951.19
2012-08-17 20:00:00,-8.61,40.71,20.43,236.66,951.93
2012-08-17 21:00:00,-8.49,39.17,18.64,234.05,951.99
2012-08-17 22:00:00,-8.15,38.17,17.3,229.18,951.81
2012-08-17 23:00:00,-9.33,45.11,15.61,218.49,951.87
2012-08-18 00:00:00,-8.8,41.51,15.85,225.93,951.04
2012-08-18 01:00:00,-8.65,41.51,15.61,227.8,950.77
2012-08-18 02:00:00,-8.31,39.8,14.96,236.02,950.61
2012-08-18 03:00:00,-8.18,41.79,13.56,235.55,950.02
2012-08-18 04:00:00,-8.05,42.58,14.91,230.82,950
2012-08-18 05:00:00,-7.6,39.72,15.03,238.03,950
2012-08-18 06:00:00,-7.54,40.45,14.34,243.14,950
2012-08-18 07:00:00,-7.53,40.96,14.43,245.57,950
2012-08-18 08:00:00,-7.7,42.78,12.56,247.01,950
2012-08-18 09:00:00,-7.76,43.24,12.63,246.12,950
2012-08-18 10:00:00,-7.54,42.71,13.5,241.62,949.91
2012-08-18 11:00:00,-7.75,43.89,13.35,246.74,950
2012-08-18 12:00:00,-7.8,43.46,14.19,246.71,950
2012-08-18 13:00:00,-8.35,46.59,14.64,242.2,950.09
2012-08-18 14:00:00,-8.34,46.44,12.11,244.28,950.65
2012-08-18 15:00:00,-8.57,46.46,11.62,243.61,951.03
2012-08-18 16:00:00,-8.87,45.26,10.94,245.22,951.69
2012-08-18 17:00:00,-8.83,38.68,14.07,247.12,952
2012-08-18 18:00:00,-9.15,38.23,13.11,246.78,952.56
2012-08-18 19:00:00,-9.41,37.2,13.59,247.78,952.71
2012-08-18 20:00:00,-9.72,34.89,14.29,250.56,952.78
2012-08-18 21:00:00,-10.21,36.96,13.62,250.01,952.96
2012-08-18 22:00:00,-10.15,33.75,14.39,252.32,953.11
2012-08-18 23:00:00,-10.56,35.11,12.37,246.64,954.18
2012-08-19 00:00:00,-10.92,34.22,10.31,256.85,955
2012-08-19 01:00:00,-11.59,36.45,9.86,259.63,955.71
2012-08-19 02:00:00,-11.54,32.78,12.7,255.25,956
2012-08-19 03:00:00,-11.99,35.72,13.85,253.46,956.27
2012-08-19 04:00:00,-12.08,34.93,12.64,251.23,957.64
2012-08-19 05:00:00,-12.47,37.55,12.82,246.94,958.26
2012-08-19 06:00:00,-12.11,38.07,13.08,250.46,959
2012-08-19 07:00:00,-12.4,42.2,11.75,249.15,960.25
2012-08-19 08:00:00,-12.19,43.16,11.63,247.11,961
2012-08-19 09:00:00,-11.92,40.38,11.76,249,961.96
2012-08-19 10:00:00,-11.98,38.77,12.38,251.35,963.01
2012-08-19 11:00:00,-12.3,40.25,12.17,252.68,963.83
2012-08-19 12:00:00,-13,42.81,10.6,249.06,964.8
2012-08-19 13:00:00,-14.27,47.86,7.55,245.7,965.99
2012-08-19 14:00:00,-14.73,45.63,7.85,248.64,966.07
2012-08-19 15:00:00,-15.57,48.45,5.26,240.13,967
2012-08-19 16:00:00,-15.4,43.85,5.88,224.18,967
2012-08-19 17:00:00,-15.99,51.6,5.46,178.72,967
2012-08-19 18:00:00,-17.43,49.73,6.65,153.2,966.99
2012-08-19 19:00:00,-17.06,47.18,5.22,141.16,966.12
2012-08-19 20:00:00,-18.7,53.41,2.53,193.43,966.77
2012-08-19 21:00:00,-19.21,54.55,2.23,239.13,966.65
2012-08-19 22:00:00,-19.15,52.8,2.01,101.91,966
2012-08-19 23:00:00,-19.01,47.02,6.06,213.24,965.44
2012-08-20 00:00:00,-18.34,45.49,9.95,197.12,964.96
2012-08-20 01:00:00,-17.69,37.92,6.69,223.35,964.89
2012-08-20 02:00:00,-18.07,44.06,1.6,207.11,964.78
2012-08-20 03:00:00,-20.65,49.63,1.56,226.39,964.27
2012-08-20 04:00:00,-19.96,45.57,3.98,195.29,964.11
2012-08-20 05:00:00,-18.42,35.88,9.53,235.16,964.5
2012-08-20 06:00:00,-19.49,41.07,10.25,231.09,964.99
2012-08-20 07:00:00,-19.44,38.41,8.24,243.18,965.77
2012-08-20 08:00:00,-18.69,33.81,5.67,241.26,966
2012-08-20 09:00:00,-18.23,31.49,5.03,243.26,966
2012-08-20 10:00:00,-18.47,29.76,5.6,246.92,966.15
2012-08-20 11:00:00,-19.01,32.39,7.96,249.21,966.36
2012-08-20 12:00:00,-19.48,34.73,6.49,257.25,966.47
2012-08-20 13:00:00,-20.18,40.46,6.7,253.01,967
2012-08-20 14:00:00,-20.63,47.74,6.95,243.94,967
2012-08-20 15:00:00,-20.79,49.44,5.39,246.47,967
2012-08-20 16:00:00,-21.15,49.05,8.32,225.84,967.47
